province,city,updateTime,confirmedCount,suspectedCount,curedCount,deadCount,country,continent
广东省,惠州,2020-01-31,20,0.0,1,0,中国,亚洲
广东省,中山,2020-01-31,18,0.0,0,0,中国,亚洲
广东省,东莞,2020-01-31,16,0.0,0,0,中国,亚洲
俄罗斯,,2020-01-31,2,0.0,0,0,俄罗斯,
台湾,,2020-01-31,10,0.0,0,0,中国,亚洲
江苏省,苏州,2020-01-31,32,0.0,2,0,中国,亚洲
江苏省,淮安,2020-01-31,10,0.0,0,0,中国,亚洲
江苏省,南京,2020-01-31,25,0.0,2,0,中国,亚洲
江苏省,镇江,2020-01-31,2,0.0,0,0,中国,亚洲
江苏省,宿迁,2020-01-31,7,0.0,0,0,中国,亚洲
江苏省,盐城,2020-01-31,8,0.0,0,0,中国,亚洲
江苏省,连云港,2020-01-31,9,0.0,1,0,中国,亚洲
江苏省,扬州,2020-01-31,8,0.0,0,0,中国,亚洲
江苏省,南通,2020-01-31,10,0.0,0,0,中国,亚洲
江苏省,泰州,2020-01-31,12,0.0,0,0,中国,亚洲
江苏省,无锡,2020-01-31,12,0.0,0,0,中国,亚洲
江苏省,常州,2020-01-31,13,0.0,0,0,中国,亚洲
江苏省,徐州,2020-01-31,20,0.0,0,0,中国,亚洲
内蒙古自治区,巴彦淖尔,2020-01-31,2,0.0,0,0,中国,亚洲
内蒙古自治区,通辽,2020-01-31,1,0.0,0,0,中国,亚洲
内蒙古自治区,兴安盟,2020-01-31,1,0.0,0,0,中国,亚洲
内蒙古自治区,呼伦贝尔,2020-01-31,1,0.0,1,0,中国,亚洲
内蒙古自治区,乌兰察布,2020-01-31,2,0.0,0,0,中国,亚洲
内蒙古自治区,包头,2020-01-31,3,0.0,0,0,中国,亚洲
内蒙古自治区,赤峰,2020-01-31,2,0.0,0,0,中国,亚洲
内蒙古自治区,锡林郭勒盟,2020-01-31,2,0.0,0,0,中国,亚洲
内蒙古自治区,呼和浩特,2020-01-31,2,0.0,0,0,中国,亚洲
内蒙古自治区,鄂尔多斯,2020-01-31,3,0.0,0,0,中国,亚洲
贵州省,铜仁,2020-01-31,3,0.0,1,0,中国,亚洲
贵州省,黔西南州,2020-01-31,1,0.0,0,0,中国,亚洲
贵州省,毕节,2020-01-31,3,0.0,0,0,中国,亚洲
贵州省,黔东南州,2020-01-31,2,0.0,0,0,中国,亚洲
贵州省,遵义,2020-01-31,4,0.0,0,0,中国,亚洲
贵州省,贵阳,2020-01-31,4,0.0,1,0,中国,亚洲
贵州省,六盘水,2020-01-31,8,0.0,0,0,中国,亚洲
贵州省,黔南州,2020-01-31,4,0.0,0,0,中国,亚洲
云南省,昆明,2020-01-31,25,0.0,0,0,中国,亚洲
云南省,西双版纳,2020-01-31,12,0.0,0,0,中国,亚洲
云南省,丽江,2020-01-31,6,0.0,0,0,中国,亚洲
云南省,玉溪,2020-01-31,6,0.0,0,0,中国,亚洲
云南省,保山,2020-01-31,6,0.0,0,0,中国,亚洲
云南省,大理,2020-01-31,6,0.0,0,0,中国,亚洲
云南省,昭通,2020-01-31,6,0.0,0,0,中国,亚洲
云南省,曲靖,2020-01-31,5,0.0,0,0,中国,亚洲
云南省,红河,2020-01-31,4,0.0,1,0,中国,亚洲
云南省,普洱,2020-01-31,4,0.0,0,0,中国,亚洲
云南省,德宏,2020-01-31,3,0.0,0,0,中国,亚洲
泰国,,2020-01-31,19,0.0,5,0,泰国,
日本,,2020-01-31,15,0.0,1,0,日本,
英国,,2020-01-31,2,0.0,0,0,英国,
新疆维吾尔自治区,乌鲁木齐,2020-01-31,8,0.0,0,0,中国,亚洲
新疆维吾尔自治区,伊犁州,2020-01-31,5,0.0,0,0,中国,亚洲
新疆维吾尔自治区,吐鲁番,2020-01-31,1,0.0,0,0,中国,亚洲
新疆维吾尔自治区,胡杨河,2020-01-31,1,0.0,0,0,中国,亚洲
新疆维吾尔自治区,石河子,2020-01-31,1,0.0,0,0,中国,亚洲
新疆维吾尔自治区,阿克苏,2020-01-31,1,0.0,0,0,中国,亚洲
上海市,虹口区,2020-01-31,4,0.0,0,0,中国,亚洲
上海市,金山区,2020-01-31,1,0.0,0,0,中国,亚洲
上海市,杨浦区,2020-01-31,1,0.0,0,0,中国,亚洲
上海市,嘉定区,2020-01-31,2,0.0,0,0,中国,亚洲
上海市,宝山区,2020-01-31,2,0.0,0,0,中国,亚洲
上海市,青浦区,2020-01-31,2,0.0,0,0,中国,亚洲
上海市,松江区,2020-01-31,3,0.0,0,0,中国,亚洲
上海市,黄浦区,2020-01-31,4,0.0,0,0,中国,亚洲
上海市,外地来沪人员,2020-01-31,62,0.0,5,1,中国,亚洲
上海市,长宁区,2020-01-31,6,0.0,0,0,中国,亚洲
上海市,浦东新区,2020-01-31,25,0.0,0,0,中国,亚洲
上海市,静安区,2020-01-31,8,0.0,0,0,中国,亚洲
上海市,奉贤区,2020-01-31,5,0.0,0,0,中国,亚洲
上海市,徐汇区,2020-01-31,5,0.0,0,0,中国,亚洲
上海市,闵行区,2020-01-31,5,0.0,0,0,中国,亚洲
新疆维吾尔自治区,第七师,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,澄迈,2020-01-31,2,0.0,0,1,中国,亚洲
海南省,乐东,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,昌江,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,定安,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,琼中,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,临高,2020-01-31,2,0.0,0,0,中国,亚洲
海南省,东方,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,陵水,2020-01-31,3,0.0,0,0,中国,亚洲
海南省,琼海,2020-01-31,4,0.0,0,0,中国,亚洲
海南省,儋州,2020-01-31,5,0.0,0,0,中国,亚洲
海南省,万宁,2020-01-31,8,0.0,0,0,中国,亚洲
海南省,海口,2020-01-31,9,0.0,0,0,中国,亚洲
海南省,三亚,2020-01-31,14,0.0,1,0,中国,亚洲
北京市,顺义区,2020-01-31,2,0.0,0,0,中国,亚洲
北京市,石景山区,2020-01-31,2,0.0,0,0,中国,亚洲
北京市,丰台区,2020-01-31,11,0.0,0,0,中国,亚洲
北京市,门头沟区,2020-01-31,1,0.0,0,0,中国,亚洲
北京市,怀柔区,2020-01-31,1,0.0,0,0,中国,亚洲
北京市,东城区,2020-01-31,3,0.0,0,0,中国,亚洲
北京市,大兴区,2020-01-31,17,0.0,2,0,中国,亚洲
北京市,外地来京人员,2020-01-31,11,0.0,2,0,中国,亚洲
北京市,通州区,2020-01-31,12,0.0,0,0,中国,亚洲
北京市,昌平区,2020-01-31,12,0.0,0,0,中国,亚洲
北京市,西城区,2020-01-31,16,0.0,0,0,中国,亚洲
北京市,海淀区,2020-01-31,27,0.0,0,0,中国,亚洲
北京市,朝阳区,2020-01-31,24,0.0,0,0,中国,亚洲
重庆市,大足区,2020-01-31,4,0.0,0,0,中国,亚洲
重庆市,江津区,2020-01-31,3,0.0,0,0,中国,亚洲
重庆市,永川区,2020-01-31,3,0.0,0,0,中国,亚洲
重庆市,丰都县,2020-01-31,3,0.0,0,0,中国,亚洲
重庆市,南岸区,2020-01-31,3,0.0,0,0,中国,亚洲
重庆市,潼南区,2020-01-31,2,0.0,0,0,中国,亚洲
重庆市,铜梁区,2020-01-31,2,0.0,0,0,中国,亚洲
重庆市,奉节县,2020-01-31,5,0.0,0,0,中国,亚洲
重庆市,梁平区,2020-01-31,2,0.0,0,0,中国,亚洲
重庆市,黔江区,2020-01-31,2,0.0,0,0,中国,亚洲
重庆市,涪陵区,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,巴南区,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,城口县,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,秀山县,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,武隆区,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,荣昌区,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,綦江区,2020-01-31,4,0.0,0,0,中国,亚洲
重庆市,垫江县,2020-01-31,8,0.0,0,0,中国,亚洲
重庆市,渝中区,2020-01-31,6,0.0,0,0,中国,亚洲
重庆市,两江新区,2020-01-31,9,0.0,0,0,中国,亚洲
重庆市,万州区,2020-01-31,29,0.0,0,0,中国,亚洲
重庆市,开州区,2020-01-31,16,0.0,0,0,中国,亚洲
重庆市,云阳县,2020-01-31,15,0.0,0,0,中国,亚洲
重庆市,忠县,2020-01-31,12,0.0,0,0,中国,亚洲
重庆市,渝北区,2020-01-31,10,0.0,0,0,中国,亚洲
重庆市,巫溪县,2020-01-31,10,0.0,0,0,中国,亚洲
重庆市,巫山县,2020-01-31,6,0.0,1,0,中国,亚洲
重庆市,长寿区,2020-01-31,9,0.0,0,0,中国,亚洲
重庆市,九龙坡区,2020-01-31,8,0.0,0,0,中国,亚洲
重庆市,石柱县,2020-01-31,8,0.0,0,0,中国,亚洲
重庆市,大渡口区,2020-01-31,6,0.0,0,0,中国,亚洲
重庆市,合川区,2020-01-31,6,0.0,0,0,中国,亚洲
重庆市,璧山区,2020-01-31,6,0.0,0,0,中国,亚洲
重庆市,江北区,2020-01-31,8,0.0,0,0,中国,亚洲
山东省,枣庄,2020-01-31,9,0.0,0,0,中国,亚洲
山东省,泰安,2020-01-31,4,0.0,0,0,中国,亚洲
山东省,聊城,2020-01-31,7,0.0,0,0,中国,亚洲
山东省,菏泽,2020-01-31,8,0.0,0,0,中国,亚洲
山东省,济宁,2020-01-31,8,0.0,0,0,中国,亚洲
山东省,潍坊,2020-01-31,8,0.0,0,0,中国,亚洲
山东省,淄博,2020-01-31,9,0.0,0,0,中国,亚洲
山东省,威海,2020-01-31,19,0.0,0,0,中国,亚洲
山东省,滨州,2020-01-31,9,0.0,0,0,中国,亚洲
山东省,日照,2020-01-31,9,0.0,0,0,中国,亚洲
山东省,德州,2020-01-31,16,0.0,1,0,中国,亚洲
山东省,济南,2020-01-31,16,0.0,0,0,中国,亚洲
山东省,烟台,2020-01-31,18,0.0,0,0,中国,亚洲
山东省,青岛,2020-01-31,21,0.0,1,0,中国,亚洲
山东省,临沂,2020-01-31,23,0.0,0,0,中国,亚洲
重庆市,城口,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,秀山,2020-01-31,1,0.0,0,0,中国,亚洲
重庆市,石柱,2020-01-31,7,0.0,0,0,中国,亚洲
重庆市,丰都,2020-01-31,3,0.0,0,0,中国,亚洲
重庆市,奉节,2020-01-31,5,0.0,0,0,中国,亚洲
重庆市,巫山,2020-01-31,6,0.0,1,0,中国,亚洲
韩国,,2020-01-31,11,0.0,0,0,韩国,
重庆市,垫江,2020-01-31,8,0.0,0,0,中国,亚洲
新加坡,,2020-01-31,13,0.0,0,0,新加坡,
上海市,浦东区,2020-01-31,25,0.0,0,0,中国,亚洲
上海市,金山,2020-01-31,1,0.0,0,0,中国,亚洲
上海市,杨浦,2020-01-31,1,0.0,0,0,中国,亚洲
北京市,怀柔,2020-01-31,1,0.0,0,0,中国,亚洲
北京市,顺义,2020-01-31,2,0.0,0,0,中国,亚洲
北京市,石景山,2020-01-31,2,0.0,0,0,中国,亚洲
北京市,东城,2020-01-31,3,0.0,0,0,中国,亚洲
北京市,丰台,2020-01-31,11,0.0,0,0,中国,亚洲
北京市,门头沟,2020-01-31,1,0.0,0,0,中国,亚洲
北京市,通州,2020-01-31,12,0.0,0,0,中国,亚洲
北京市,西城,2020-01-31,13,0.0,0,0,中国,亚洲
北京市,大兴,2020-01-31,16,0.0,2,0,中国,亚洲
北京市,朝阳,2020-01-31,22,0.0,0,0,中国,亚洲
北京市,昌平,2020-01-31,12,0.0,0,0,中国,亚洲
重庆市,云阳,2020-01-31,15,0.0,0,0,中国,亚洲
重庆市,巫溪,2020-01-31,9,0.0,0,0,中国,亚洲
海南省,琼中县,2020-01-31,1,0.0,0,0,中国,亚洲
河南省,永城,2020-01-31,4,0.0,0,0,中国,亚洲
河南省,漯河,2020-01-31,13,0.0,0,0,中国,亚洲
河南省,南阳,2020-01-31,61,0.0,0,2,中国,亚洲
河南省,鹤壁,2020-01-31,6,0.0,0,0,中国,亚洲
河南省,开封,2020-01-31,6,0.0,0,0,中国,亚洲
河南省,三门峡,2020-01-31,6,0.0,0,0,中国,亚洲
河南省,许昌,2020-01-31,8,0.0,0,0,中国,亚洲
河南省,平顶山,2020-01-31,10,0.0,0,0,中国,亚洲
河南省,新乡,2020-01-31,15,0.0,0,0,中国,亚洲
河南省,濮阳,2020-01-31,3,0.0,0,0,中国,亚洲
河南省,安阳,2020-01-31,20,0.0,0,0,中国,亚洲
河南省,驻马店,2020-01-31,30,0.0,0,0,中国,亚洲
河南省,周口,2020-01-31,36,0.0,1,0,中国,亚洲
河南省,信阳,2020-01-31,49,0.0,0,0,中国,亚洲
河南省,郑州,2020-01-31,50,0.0,1,0,中国,亚洲
河南省,洛阳,2020-01-31,3,0.0,0,0,中国,亚洲
河南省,商丘,2020-01-31,27,0.0,0,0,中国,亚洲
河南省,焦作,2020-01-31,2,0.0,0,0,中国,亚洲
河南省,长垣,2020-01-31,2,0.0,0,0,中国,亚洲
河南省,滑县,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,陵水县,2020-01-31,3,0.0,0,0,中国,亚洲
海南省,澄迈县,2020-01-31,2,0.0,0,1,中国,亚洲
海南省,临高县,2020-01-31,1,0.0,0,0,中国,亚洲
吉林省,四平,2020-01-31,1,0.0,0,0,中国,亚洲
吉林省,通化,2020-01-31,1,0.0,0,0,中国,亚洲
吉林省,公主岭,2020-01-31,1,0.0,0,0,中国,亚洲
吉林省,松原,2020-01-31,2,0.0,0,0,中国,亚洲
吉林省,延边,2020-01-31,2,0.0,0,0,中国,亚洲
吉林省,吉林,2020-01-31,3,0.0,0,0,中国,亚洲
吉林省,长春,2020-01-31,4,0.0,1,0,中国,亚洲
上海市,松江,2020-01-31,3,0.0,0,0,中国,亚洲
海南省,东方市,2020-01-31,1,0.0,0,0,中国,亚洲
海南省,琼海市,2020-01-31,4,0.0,0,0,中国,亚洲
辽宁省,本溪,2020-01-31,3,0.0,0,0,中国,亚洲
辽宁省,盘锦,2020-01-31,4,0.0,0,0,中国,亚洲
辽宁省,辽阳,2020-01-31,1,0.0,0,0,中国,亚洲
辽宁省,营口,2020-01-31,1,0.0,0,0,中国,亚洲
辽宁省,铁岭,2020-01-31,3,0.0,0,0,中国,亚洲
辽宁省,锦州,2020-01-31,5,0.0,0,0,中国,亚洲
辽宁省,葫芦岛,2020-01-31,4,0.0,0,0,中国,亚洲
辽宁省,丹东,2020-01-31,5,0.0,0,0,中国,亚洲
辽宁省,朝阳,2020-01-31,5,0.0,0,0,中国,亚洲
辽宁省,大连,2020-01-31,7,0.0,1,0,中国,亚洲
辽宁省,沈阳,2020-01-31,10,0.0,0,0,中国,亚洲
北京市,海淀,2020-01-31,26,0.0,0,0,中国,亚洲
福建省,三明,2020-01-31,10,0.0,0,0,中国,亚洲
福建省,南平,2020-01-31,3,0.0,0,0,中国,亚洲
福建省,漳州,2020-01-31,8,0.0,0,0,中国,亚洲
福建省,宁德,2020-01-31,9,0.0,0,0,中国,亚洲
福建省,龙岩,2020-01-31,1,0.0,0,0,中国,亚洲
福建省,厦门,2020-01-31,13,0.0,0,0,中国,亚洲
福建省,莆田,2020-01-31,22,0.0,0,0,中国,亚洲
福建省,泉州,2020-01-31,22,0.0,0,0,中国,亚洲
福建省,福州,2020-01-31,32,0.0,0,0,中国,亚洲
天津市,红桥区,2020-01-31,2,0.0,0,0,中国,亚洲
天津市,滨海新区,2020-01-31,2,0.0,0,0,中国,亚洲
天津市,宁河区,2020-01-31,1,0.0,0,0,中国,亚洲
天津市,南开区,2020-01-31,2,0.0,0,0,中国,亚洲
天津市,西青区,2020-01-31,2,0.0,0,0,中国,亚洲
天津市,和平区,2020-01-31,3,0.0,0,0,中国,亚洲
天津市,河西区,2020-01-31,3,0.0,0,0,中国,亚洲
天津市,外地来津人员,2020-01-31,4,0.0,0,0,中国,亚洲
天津市,河东区,2020-01-31,5,0.0,0,0,中国,亚洲
天津市,河北区,2020-01-31,8,0.0,0,0,中国,亚洲
河南省,长垣县,2020-01-31,2,0.0,0,0,中国,亚洲
陕西省,咸阳,2020-01-31,6,0.0,0,0,中国,亚洲
陕西省,西安,2020-01-31,32,0.0,0,0,中国,亚洲
陕西省,安康,2020-01-31,13,0.0,0,0,中国,亚洲
陕西省,汉中,2020-01-31,11,0.0,0,0,中国,亚洲
陕西省,延安,2020-01-31,7,0.0,0,0,中国,亚洲
陕西省,渭南,2020-01-31,5,0.0,0,0,中国,亚洲
陕西省,铜川,2020-01-31,5,0.0,0,0,中国,亚洲
陕西省,宝鸡,2020-01-31,4,0.0,0,0,中国,亚洲
陕西省,商洛,2020-01-31,2,0.0,0,0,中国,亚洲
陕西省,榆林,2020-01-31,1,0.0,0,0,中国,亚洲
陕西省,韩城,2020-01-31,1,0.0,0,0,中国,亚洲
宁夏回族自治区,宁东管委会,2020-01-31,1,0.0,0,0,中国,亚洲
宁夏回族自治区,中卫,2020-01-31,2,0.0,0,0,中国,亚洲
宁夏回族自治区,固原,2020-01-31,2,0.0,0,0,中国,亚洲
宁夏回族自治区,吴忠,2020-01-31,5,0.0,0,0,中国,亚洲
宁夏回族自治区,银川,2020-01-31,11,0.0,0,0,中国,亚洲
青海省,西宁,2020-01-31,8,0.0,0,0,中国,亚洲
湖南省,益阳,2020-01-31,20,0.0,0,0,中国,亚洲
湖南省,张家界,2020-01-31,1,0.0,0,0,中国,亚洲
湖南省,湘西自治州,2020-01-31,5,0.0,0,0,中国,亚洲
湖南省,湘潭,2020-01-31,10,0.0,0,0,中国,亚洲
湖南省,郴州,2020-01-31,12,0.0,1,0,中国,亚洲
湖南省,永州,2020-01-31,16,0.0,0,0,中国,亚洲
湖南省,株洲,2020-01-31,19,0.0,0,0,中国,亚洲
湖南省,衡阳,2020-01-31,25,0.0,0,0,中国,亚洲
湖南省,娄底,2020-01-31,20,0.0,0,0,中国,亚洲
湖南省,怀化,2020-01-31,26,0.0,0,0,中国,亚洲
湖南省,邵阳,2020-01-31,36,0.0,0,0,中国,亚洲
湖南省,常德,2020-01-31,37,0.0,0,0,中国,亚洲
湖南省,岳阳,2020-01-31,37,0.0,0,0,中国,亚洲
湖南省,长沙,2020-01-31,68,0.0,1,0,中国,亚洲
新疆维吾尔自治区,第八师石河子,2020-01-31,1,0.0,0,0,中国,亚洲
黑龙江省,鹤岗,2020-01-31,1,0.0,0,0,中国,亚洲
黑龙江省,双鸭山,2020-01-31,1,0.0,0,0,中国,亚洲
黑龙江省,大兴安岭,2020-01-31,2,0.0,0,0,中国,亚洲
黑龙江省,鸡西,2020-01-31,2,0.0,0,0,中国,亚洲
黑龙江省,牡丹江,2020-01-31,2,0.0,0,0,中国,亚洲
黑龙江省,七台河,2020-01-31,3,0.0,0,0,中国,亚洲
黑龙江省,齐齐哈尔,2020-01-31,3,0.0,0,0,中国,亚洲
黑龙江省,佳木斯,2020-01-31,8,0.0,0,0,中国,亚洲
黑龙江省,绥化,2020-01-31,12,0.0,0,2,中国,亚洲
黑龙江省,哈尔滨,2020-01-31,18,0.0,0,0,中国,亚洲
黑龙江省,大庆,2020-01-31,7,0.0,0,0,中国,亚洲
江西省,宜春,2020-01-31,26,0.0,0,0,中国,亚洲
江西省,南昌,2020-01-31,67,0.0,1,0,中国,亚洲
江西省,九江,2020-01-31,42,0.0,0,0,中国,亚洲
江西省,新余,2020-01-31,28,0.0,2,0,中国,亚洲
江西省,上饶,2020-01-31,12,0.0,1,0,中国,亚洲
江西省,抚州,2020-01-31,15,0.0,0,0,中国,亚洲
江西省,萍乡,2020-01-31,8,0.0,1,0,中国,亚洲
江西省,吉安,2020-01-31,8,0.0,1,0,中国,亚洲
江西省,鹰潭,2020-01-31,4,0.0,0,0,中国,亚洲
江西省,景德镇,2020-01-31,3,0.0,1,0,中国,亚洲
江西省,赣州,2020-01-31,27,0.0,0,0,中国,亚洲
四川省,泸州,2020-01-31,5,0.0,0,0,中国,亚洲
四川省,阿坝州,2020-01-31,1,0.0,0,0,中国,亚洲
四川省,攀枝花,2020-01-31,1,0.0,0,0,中国,亚洲
四川省,广元,2020-01-31,2,0.0,0,0,中国,亚洲
四川省,资阳,2020-01-31,2,0.0,0,0,中国,亚洲
四川省,眉山,2020-01-31,2,0.0,0,0,中国,亚洲
四川省,乐山,2020-01-31,2,0.0,0,0,中国,亚洲
四川省,巴中,2020-01-31,5,0.0,0,0,中国,亚洲
四川省,甘孜州,2020-01-31,5,0.0,0,0,中国,亚洲
四川省,凉山,2020-01-31,3,0.0,0,0,中国,亚洲
四川省,遂宁,2020-01-31,5,0.0,0,0,中国,亚洲
四川省,南充,2020-01-31,11,0.0,0,0,中国,亚洲
四川省,内江,2020-01-31,6,0.0,0,0,中国,亚洲
四川省,成都,2020-01-31,69,0.0,1,1,中国,亚洲
四川省,广安,2020-01-31,13,0.0,0,0,中国,亚洲
四川省,绵阳,2020-01-31,11,0.0,0,0,中国,亚洲
四川省,雅安,2020-01-31,3,0.0,0,0,中国,亚洲
四川省,自贡,2020-01-31,9,0.0,0,0,中国,亚洲
四川省,德阳,2020-01-31,7,0.0,0,0,中国,亚洲
四川省,宜宾,2020-01-31,7,0.0,0,0,中国,亚洲
四川省,达州,2020-01-31,8,0.0,0,0,中国,亚洲
安徽省,六安,2020-01-31,9,0.0,1,0,中国,亚洲
安徽省,淮北,2020-01-31,2,0.0,0,0,中国,亚洲
安徽省,宣城,2020-01-31,4,0.0,0,0,中国,亚洲
安徽省,池州,2020-01-31,4,0.0,0,0,中国,亚洲
安徽省,滁州,2020-01-31,4,0.0,0,0,中国,亚洲
安徽省,宿松,2020-01-31,6,0.0,0,0,中国,亚洲
安徽省,淮南,2020-01-31,6,0.0,0,0,中国,亚洲
安徽省,黄山,2020-01-31,9,0.0,0,0,中国,亚洲
安徽省,芜湖,2020-01-31,14,0.0,0,0,中国,亚洲
安徽省,宿州,2020-01-31,10,0.0,0,0,中国,亚洲
安徽省,马鞍山,2020-01-31,14,0.0,0,0,中国,亚洲
安徽省,铜陵,2020-01-31,14,0.0,0,0,中国,亚洲
安徽省,安庆,2020-01-31,18,0.0,0,0,中国,亚洲
安徽省,亳州,2020-01-31,20,0.0,1,0,中国,亚洲
安徽省,阜阳,2020-01-31,38,0.0,0,0,中国,亚洲
安徽省,合肥,2020-01-31,50,0.0,1,0,中国,亚洲
安徽省,蚌埠,2020-01-31,15,0.0,0,0,中国,亚洲
广西壮族自治区,钦州,2020-01-31,1,0.0,0,0,中国,亚洲
广西壮族自治区,百色,2020-01-31,2,0.0,0,0,中国,亚洲
广西壮族自治区,梧州,2020-01-31,4,0.0,1,0,中国,亚洲
广西壮族自治区,贺州,2020-01-31,1,0.0,0,0,中国,亚洲
广西壮族自治区,玉林,2020-01-31,4,0.0,0,0,中国,亚洲
广西壮族自治区,北海,2020-01-31,17,0.0,0,0,中国,亚洲
广西壮族自治区,河池,2020-01-31,6,0.0,0,0,中国,亚洲
广西壮族自治区,南宁,2020-01-31,16,0.0,0,0,中国,亚洲
广西壮族自治区,桂林,2020-01-31,18,0.0,0,0,中国,亚洲
广西壮族自治区,防城港,2020-01-31,7,0.0,1,0,中国,亚洲
广西壮族自治区,柳州,2020-01-31,11,0.0,0,0,中国,亚洲
河北省,石家庄,2020-01-31,11,0.0,0,0,中国,亚洲
河北省,保定,2020-01-31,11,0.0,0,0,中国,亚洲
河北省,廊坊,2020-01-31,9,0.0,0,0,中国,亚洲
河北省,邯郸,2020-01-31,7,0.0,0,0,中国,亚洲
河北省,邢台,2020-01-31,7,0.0,0,0,中国,亚洲
河北省,唐山,2020-01-31,7,0.0,0,0,中国,亚洲
河北省,张家口,2020-01-31,6,0.0,0,0,中国,亚洲
河北省,衡水,2020-01-31,4,0.0,0,0,中国,亚洲
河北省,承德,2020-01-31,2,0.0,0,0,中国,亚洲
河北省,沧州,2020-01-31,18,0.0,0,1,中国,亚洲
香港,,2020-01-31,12,0.0,0,0,中国,亚洲
甘肃省,平凉,2020-01-31,1,0.0,0,0,中国,亚洲
甘肃省,金昌,2020-01-31,1,0.0,0,0,中国,亚洲
甘肃省,白银,2020-01-31,1,0.0,0,0,中国,亚洲
甘肃省,天水,2020-01-31,2,0.0,0,0,中国,亚洲
甘肃省,张掖,2020-01-31,2,0.0,0,0,中国,亚洲
甘肃省,定西,2020-01-31,2,0.0,0,0,中国,亚洲
甘肃省,临夏,2020-01-31,2,0.0,0,0,中国,亚洲
甘肃省,陇南,2020-01-31,3,0.0,0,0,中国,亚洲
甘肃省,兰州,2020-01-31,15,0.0,0,0,中国,亚洲
甘肃省,平凉市,2020-01-31,1,0.0,0,0,中国,亚洲
甘肃省,金昌市,2020-01-31,1,0.0,0,0,中国,亚洲
甘肃省,白银市,2020-01-31,1,0.0,0,0,中国,亚洲
甘肃省,天水市,2020-01-31,2,0.0,0,0,中国,亚洲
山西省,太原,2020-01-31,4,0.0,1,0,中国,亚洲
山西省,临汾,2020-01-31,1,0.0,0,0,中国,亚洲
山西省,阳泉,2020-01-31,1,0.0,0,0,中国,亚洲
山西省,长治,2020-01-31,3,0.0,0,0,中国,亚洲
山西省,朔州,2020-01-31,3,0.0,0,0,中国,亚洲
山西省,吕梁,2020-01-31,5,0.0,0,0,中国,亚洲
山西省,大同,2020-01-31,5,0.0,0,0,中国,亚洲
山西省,运城,2020-01-31,8,0.0,0,0,中国,亚洲
山西省,晋中,2020-01-31,9,0.0,0,0,中国,亚洲
美国,,2020-01-31,6,0.0,0,0,美国,
意大利,,2020-01-31,2,0.0,0,0,意大利,
澳大利亚,,2020-01-31,9,0.0,2,0,澳大利亚,
德国,,2020-01-31,5,0.0,0,0,德国,
天津市,西青区,2020-01-30,2,0.0,0,0,中国,亚洲
天津市,南开区,2020-01-30,1,0.0,0,0,中国,亚洲
天津市,红桥区,2020-01-30,2,0.0,0,0,中国,亚洲
天津市,滨海新区,2020-01-30,2,0.0,0,0,中国,亚洲
天津市,和平区,2020-01-30,3,0.0,0,0,中国,亚洲
天津市,河西区,2020-01-30,3,0.0,0,0,中国,亚洲
天津市,外地来津人员,2020-01-30,4,0.0,0,0,中国,亚洲
天津市,河东区,2020-01-30,6,0.0,0,0,中国,亚洲
天津市,河北区,2020-01-30,9,0.0,0,0,中国,亚洲
黑龙江省,鹤岗,2020-01-30,1,0.0,0,0,中国,亚洲
黑龙江省,鸡西,2020-01-30,1,0.0,0,0,中国,亚洲
黑龙江省,双鸭山,2020-01-30,1,0.0,0,0,中国,亚洲
黑龙江省,牡丹江,2020-01-30,1,0.0,0,0,中国,亚洲
黑龙江省,七台河,2020-01-30,2,0.0,0,0,中国,亚洲
黑龙江省,大兴安岭,2020-01-30,2,0.0,0,0,中国,亚洲
黑龙江省,齐齐哈尔,2020-01-30,3,0.0,0,0,中国,亚洲
黑龙江省,大庆,2020-01-30,5,0.0,0,0,中国,亚洲
黑龙江省,绥化,2020-01-30,10,0.0,0,2,中国,亚洲
黑龙江省,哈尔滨,2020-01-30,13,0.0,0,0,中国,亚洲
黑龙江省,佳木斯,2020-01-30,5,0.0,0,0,中国,亚洲
湖北省,鄂州,2020-01-30,123,0.0,0,2,中国,亚洲
湖北省,神农架林区,2020-01-30,5,0.0,0,0,中国,亚洲
湖北省,潜江,2020-01-30,10,0.0,0,1,中国,亚洲
湖北省,仙桃,2020-01-30,55,0.0,0,0,中国,亚洲
湖北省,恩施州,2020-01-30,66,0.0,0,0,中国,亚洲
湖北省,黄石,2020-01-30,113,0.0,0,1,中国,亚洲
湖北省,宜昌,2020-01-30,117,0.0,0,1,中国,亚洲
